"name","id","cot_type","servertime"
"A71EFA",39679402,"a-n-A-C-F-m",201705071700
"E80244",39679807,"a-n-A-C-F-m",201705071700
"A262A9",39681686,"a-n-A-C-F-m",201705071700
"ABA7B0",39664368,"a-n-A-C-F-m",201705071645
"A63665",39679739,"a-n-A-C-F-m",201705071700
"A1AA24",39657801,"a-n-A-C-F-m",201705071635
"ABA7B0",39666116,"a-n-A-C-F-m",201705071645
"A63665",39683614,"a-n-A-C-F-m",201705071700
"A2F591",39681735,"a-n-A-C-F-m",201705071700
"A43EA6",39685437,"a-n-A-C-F-m",201705071705
"A71EFA",39670533,"a-n-A-C-F-m",201705071650
"ICAO-A658DE",39682401,"a-n-A-C-F-m",201705071700
"ABA7B0",39661101,"a-n-A-C-F-m",201705071640
"A1AA24",39658910,"a-n-A-C-F-m",201705071640
"A2F591",39687803,"a-n-A-C-F-m",201705071705
"ICAO-A88E71",39660526,"a-n-A-C-F-m",201705071640
"ABD19E",39661021,"a-n-A-C-F-m",201705071640
"ABA7B0",39663622,"a-n-A-C-F-m",201705071645
"A2F591",39687426,"a-n-A-C-F-m",201705071705
"42423F",39664236,"a-n-A-C-F-m",201705071645
"ABD19E",39658836,"a-n-A-C-F-m",201705071640
"A1AA24",39658207,"a-n-A-C-F-m",201705071635
"AA7E7C",39672349,"a-n-A-C-F-m",201705071655
"C06A39",39681985,"a-n-A-C-F-m",201705071700
"AB7B02",39666205,"a-n-A-C-F-m",201705071645
"A96BA2",39689844,"a-n-A-C-F-m",201705071705
"A262A9",39682414,"a-n-A-C-F-m",201705071700
"ABE42C",39679525,"a-n-A-C-F-m",201705071700
"AAF183",39682794,"a-n-A-C-F-m",201705071700
